,LastTradingPrice,ClosingPrice,LastUpdate,Day'sRange,Change*,Day'sValue(mn),OpeningPrice,Day'sVolume(Nos,AdjustedOpeningPrice,Day'sTrade(Nos,Yesterday'sClosingPrice,MarketCapitalization(mn),Paid-upCapital(mn),TypeofInstrument,Face/parValue,MarketLot,TotalNo,Sector,Reserve&SurpluswithoutOCI(mn),OtherComprehensiveIncome(OCI)(mn),MarketCategory,ElectronicShare
817,19.6,19.6,3:45PM,0.5,0.4,14.44,19.5,741901.0,19.2,550.0,19.2,2453.285,1277.75,Equity,10.0,1.0,127775250.0,Engineering,1591.3,29.2,B,Y
818,16.2,16.2,3:45PM,0.3999999999999986,0.0,0.72,16.0,44391.0,16.2,58.0,16.2,702.259,433.49,Equity,10.0,1.0,43349305.0,Fuel&Power,64.9,13.5,Z,Y
819,23.7,24.5,3:45PM,2.5,-1.5,15.6,25.4,642690.0,25.2,630.0,25.2,1043.306,414.0,Equity,10.0,1.0,41401021.0,Food&Allied,20.9,15.6,Z,Y
820,222.1,222.1,3:45PM,4.099999999999994,1.8,10.88,222.3,49276.0,220.3,236.0,220.3,50889.3,2310.0,Equity,10.0,1.0,231000000.0,Pharmaceuticals&Chemicals,2320.8,72.9,B,Y
821,22.8,22.8,3:45PM,0.7999999999999972,0.4,1.32,22.9,57821.0,22.4,90.0,22.4,2049.062,914.76,Equity,10.0,1.0,91476000.0,Engineering,837.7,27.5,B,Y
822,1769.0,1768.3,3:45PM,13.3,-1.1,8.04,1775.0,4544.0,1770.1,183.0,1770.1,82093.485,463.78,Equity,10.0,1.0,46377880.0,Miscellaneous,10329.9,1759.5,A,Y
823,174.6,174.6,3:45PM,8.0,-1.0,1617.83,176.8,9140934.0,175.6,7492.0,175.6,153881.595,8763.19,Equity,10.0,1.0,876318879.0,Miscellaneous,52434.3,137.2,B,Y
824,51.0,51.0,3:45PM,0.9000000000000057,-0.2,9.22,51.3,179743.0,51.2,220.0,51.2,2766.195,540.27,Equity,10.0,1.0,54027255.0,Insurance,261.8,35.8,A,Y
825,6.8,6.9,3:45PM,0.7000000000000002,-0.4,0.72,7.5,103086.0,7.2,55.0,7.2,724.896,1006.79,Equity,10.0,1.0,100679944.0,FinancialInstitutions,-7692.0,5.7,Z,Y
826,118.7,119.0,3:45PM,6.400000000000006,-2.2,3.92,124.9,32738.0,120.9,115.0,120.9,5349.825,442.5,Equity,10.0,1.0,44250000.0,Insurance,450.0,73.4,A,Y
827,45.4,45.4,3:45PM,0.7999999999999972,-0.2,1.53,46.0,33553.0,45.6,82.0,45.6,7924.89,1737.91,Equity,10.0,1.0,173791441.0,Paper&Printing,4249.5,52.0,A,Y
828,38.3,38.3,3:45PM,1.0,-0.3,55.85,38.8,1444689.0,38.6,1209.0,38.6,6677.626,1729.95,Equity,10.0,1.0,172995488.0,Fuel&Power,1290.1,51.4,N,Y
829,54.4,54.4,3:45PM,2.5,-1.5,174.75,55.8,3197611.0,55.9,2304.0,55.9,77822.437,13921.7,Equity,10.0,1.0,1392172399.0,Bank,30792.5,40.8,A,Y
830,45.8,45.8,3:45PM,1.0,0.2,10.26,45.5,223322.0,45.6,344.0,45.6,6955.598,1525.35,Equity,10.0,1.0,152535040.0,Miscellaneous,2374.0,45.7,A,Y
831,179.6,179.6,3:45PM,2.5999999999999943,-0.3,30.8,180.0,171804.0,179.9,452.0,179.9,29666.501,1649.06,Equity,10.0,1.0,164905510.0,Telecommunication,4377.7,218.5,A,Y
832,103.8,103.8,3:45PM,3.8999999999999915,-1.1,20.71,104.5,199695.0,104.9,444.0,104.9,31321.527,2985.85,Equity,10.0,1.0,298584626.0,Engineering,20718.5,111.0,A,Y
833,69.2,69.2,3:45PM,2.0999999999999943,-1.0,13.73,70.2,196577.0,70.2,444.0,70.2,26391.866,3759.53,Equity,10.0,1.0,375952500.0,Engineering,17610.5,72.4,A,Y
834,220.6,220.6,3:45PM,10.5,5.1,288.74,212.2,1311429.0,215.5,1549.0,215.5,96137.155,4461.12,Equity,10.0,1.0,446112090.0,Pharmaceuticals&Chemicals,22766.1,240.3,A,Y
835,0,8.4,3:45PM,0,0,0,0,0,8.4,0,8.4,728.384,867.12,Equity,10.0,1.0,86712359.0,Pharmaceuticals&Chemicals,-988.3,8.4,Z,Y
836,10.6,10.6,3:45PM,0.3000000000000007,-0.1,5.22,10.8,493953.0,10.7,193.0,10.7,536.402,501.0,MutualFund,10.0,1.0,50131000.0,MutualFunds,90.6,11.8,A,Y
837,18.2,18.2,3:45PM,1.1000000000000014,-0.8,10.07,19.1,549312.0,19.0,359.0,19.0,1270.217,668.53,MutualFund,10.0,1.0,66853500.0,MutualFunds,108.6,19.2,A,Y
838,54.3,54.0,3:45PM,2.1000000000000014,2.2,14.35,52.8,267096.0,52.1,395.0,52.1,2768.845,531.45,Equity,10.0,1.0,53144823.0,Insurance,649.2,65.0,A,Y
839,12.4,12.4,3:45PM,0.5,-0.1,3.55,12.6,285837.0,12.5,209.0,12.5,1497.511,1198.01,Equity,10.0,1.0,119800844.0,Pharmaceuticals&Chemicals,-407.3,18.9,B,Y
840,29.3,29.3,3:45PM,1.0,0.3,150.46,29.0,5117104.0,29.0,1153.0,29.0,30948.974,10672.1,Equity,10.0,1.0,1067205994.0,Bank,17784.0,25.7,A,Y
841,43.8,43.8,3:45PM,0.7999999999999972,0.1,10.83,44.0,246565.0,43.7,344.0,43.7,2978.86,681.66,Equity,10.0,1.0,68166122.0,Insurance,378.1,22.4,A,Y
842,7.7,7.7,3:45PM,0.40000000000000036,-0.1,7.21,7.9,918809.0,7.8,217.0,7.8,1866.665,2393.16,Equity,10.0,1.0,239316000.0,Textile,1247.8,8.5,Z,N
843,0,117.9,3:45PM,0,0,0,0,0,117.9,0,117.9,9223.875,782.35,Equity,10.0,1.0,78234731.0,Cement,3531.5,160.2,A,Y
844,46.9,46.9,3:45PM,0.9000000000000057,-0.1,5.2,47.7,110145.0,47.0,242.0,47.0,1955.45,416.05,Equity,10.0,1.0,41605311.0,Insurance,287.0,33.4,A,Y
845,34.5,34.2,3:45PM,1.1000000000000014,1.3,4.46,33.9,130269.0,33.2,144.0,33.2,2091.6,630.0,Equity,10.0,1.0,63000000.0,Engineering,77.9,42.3,A,Y
846,54.7,53.9,3:45PM,1.8999999999999986,1.0,4.43,54.3,81819.0,53.7,160.0,53.7,2148.0,400.0,Equity,10.0,1.0,40000000.0,Insurance,439.1,34.2,A,Y
847,172.1,172.1,3:45PM,9.0,-5.7,11.34,178.2,64856.0,177.8,536.0,177.8,4488.561,252.45,Equity,10.0,1.0,25245000.0,Fuel&Power,62.4,235.6,B,Y
848,23.0,23.0,3:45PM,1.3999999999999986,-0.4,17.86,23.4,769763.0,23.4,393.0,23.4,2039.391,871.53,Equity,10.0,1.0,87153453.0,Textile,-142.5,8.7,B,Y
849,60.5,60.2,3:45PM,2.3999999999999986,0.0,0.76,60.3,12656.0,60.5,37.0,60.5,3019.692,499.12,Equity,10.0,1.0,49912262.0,ITSector,187.4,72.8,A,Y
850,79.4,79.4,3:45PM,1.2999999999999972,-0.6,7.89,79.6,98960.0,80.0,264.0,80.0,14181.117,1772.64,Equity,10.0,1.0,177263968.0,FinancialInstitutions,4603.8,92.6,A,Y
851,7.9,7.9,3:45PM,0.09999999999999964,0.0,2.58,7.9,325961.0,7.9,47.0,7.9,948.0,1200.0,MutualFund,10.0,1.0,120000000.0,MutualFunds,214.8,7.9,A,Y
852,211.9,211.9,3:45PM,7.099999999999994,-3.4,193.62,215.3,907208.0,215.3,2730.0,215.3,26643.375,1237.5,Equity,10.0,1.0,123750000.0,Insurance,0.0,0,A,Y
853,8.9,8.9,3:45PM,0.29999999999999893,-0.1,6.06,9.1,678795.0,9.0,252.0,9.0,1498.338,1664.82,Equity,10.0,1.0,166481964.0,Textile,515.9,11.8,B,Y
854,36.6,36.9,3:45PM,1.0,-0.2,0.26,36.8,7036.0,36.8,27.0,36.8,14630.569,3975.7,Equity,10.0,1.0,397569804.0,Fuel&Power,14613.6,41.4,A,Y
855,21.0,21.0,3:45PM,1.6000000000000014,-0.7,17.77,22.2,828717.0,21.7,625.0,21.7,1331.624,613.65,Equity,10.0,1.0,61365150.0,Engineering,29.7,23.8,B,Y
856,39.8,39.8,3:45PM,0.8999999999999986,0.4,4.05,39.8,101590.0,39.4,173.0,39.4,1576.0,400.0,Equity,10.0,1.0,40000000.0,Insurance,46.2,22.5,A,Y
857,15.7,15.5,3:45PM,0.8000000000000007,0.4,48.11,15.6,3086235.0,15.3,719.0,15.3,14529.259,9496.25,Equity,10.0,1.0,949624754.0,Bank,9938.2,12.0,A,Y
858,75.0,75.0,3:45PM,2.0,0.7,3.12,74.0,41807.0,74.3,116.0,74.3,2981.288,401.25,Equity,10.0,1.0,40125000.0,Insurance,849.3,41.0,A,Y
859,25.1,25.1,3:45PM,1.5,-1.8,25.47,25.1,1005547.0,26.9,1067.0,26.9,2759.94,1026.0,Equity,10.0,1.0,102600000.0,Engineering,429.8,37.2,A,Y
860,67.0,67.0,3:45PM,1.5,-0.3,17.34,67.0,258254.0,67.3,392.0,67.3,9717.237,1443.87,Equity,10.0,1.0,144386880.0,Fuel&Power,4059.4,85.8,A,Y
861,142.2,142.2,3:45PM,8.199999999999989,6.5,5.62,139.3,39166.0,135.7,326.0,135.7,1022.48,75.35,Equity,10.0,1.0,7534856.0,Textile,71.2,226.9,A,Y
862,16.2,16.2,3:45PM,0.6000000000000014,0.0,12.39,16.3,764001.0,16.2,353.0,16.2,3252.239,2007.56,Equity,10.0,1.0,200755500.0,Textile,1305.3,23.6,A,Y
863,50.2,52.4,3:45PM,2.6000000000000014,0.5,0.18,52.6,3432.0,49.7,17.0,49.7,375.563,75.57,Equity,10.0,1.0,7556600.0,Textile,-349.5,59.7,Z,Y
864,86.4,86.4,3:45PM,7.0,-2.9,122.74,88.1,1382079.0,89.3,2149.0,89.3,56482.25,6325.0,Equity,10.0,1.0,632500000.0,Bank,25920.6,57.0,A,Y
865,113.9,113.9,3:45PM,3.6000000000000085,-0.2,23.99,115.9,209291.0,114.1,713.0,114.1,4918.867,431.1,Equity,10.0,1.0,43110144.0,Insurance,1140.8,94.0,A,Y
866,39.4,39.4,3:45PM,0.6999999999999957,0.2,7.95,39.3,201674.0,39.2,122.0,39.2,3288.119,838.81,Equity,10.0,1.0,83880582.0,Insurance,897.3,26.5,A,Y
867,2251.3,2251.3,3:45PM,29.0,-9.5,10.57,2280.0,4676.0,2260.8,421.0,2260.8,2247.235,9.94,Equity,10.0,1.0,994000.0,Fuel&Power,168.4,1133.7,A,Y
868,39.2,39.2,3:45PM,1.0,-0.7,15.21,39.7,384421.0,39.9,314.0,39.9,38059.192,9538.64,Equity,10.0,1.0,953864468.0,Bank,19910.4,36.3,A,Y
869,7.9,7.8,3:45PM,0.2999999999999998,0.1,0.92,7.9,116976.0,7.8,38.0,7.8,1129.083,1447.54,MutualFund,10.0,1.0,144754222.0,MutualFunds,188.4,7.9,A,Y
870,6.6,6.6,3:45PM,0.10000000000000053,-0.1,2.58,6.7,390924.0,6.7,64.0,6.7,1502.551,2242.61,MutualFund,10.0,1.0,224261303.0,MutualFunds,394.8,6.6,A,Y
871,123.0,125.2,3:45PM,15.799999999999997,1.4,1.19,122.0,9523.0,121.6,69.0,121.6,3210.24,264.0,Equity,10.0,1.0,26400000.0,Engineering,134.8,151.0,B,Y
872,56.3,56.9,3:45PM,4.299999999999997,-0.6,2.4,55.2,42402.0,56.9,83.0,56.9,4267.5,750.0,Equity,10.0,1.0,75000000.0,ITSector,540.5,63.0,N,Y
873,52.1,52.4,3:45PM,1.2999999999999972,0.5,2.73,53.3,52184.0,51.6,81.0,51.6,4816.61,933.45,Equity,10.0,1.0,93345153.0,Services&RealEstate,5631.2,62.4,A,Y
874,35.2,35.2,3:45PM,0.7000000000000028,0.2,3.67,35.6,104082.0,35.0,170.0,35.0,2281.911,651.97,Equity,10.0,1.0,65197464.0,Insurance,192.6,24.1,N,Y
875,34.2,34.2,3:45PM,2.3000000000000043,3.1,12.81,31.9,376466.0,31.1,367.0,31.1,1857.09,597.14,Equity,10.0,1.0,59713500.0,Food&Allied,338.3,41.2,Z,Y
876,45.0,45.0,3:45PM,1.2000000000000028,0.9,20.77,45.0,461279.0,44.1,19.0,44.1,7397.103,1677.35,Equity,10.0,1.0,167734767.0,Textile,3648.1,46.4,A,Y
877,42.4,42.4,3:45PM,1.0,0.4,16.11,42.0,379158.0,42.0,331.0,42.0,7986.855,1901.63,Equity,10.0,1.0,190163216.0,Fuel&Power,5345.7,53.1,N,Y
878,34.3,34.3,3:45PM,0.7000000000000028,0.2,1.82,33.9,53175.0,34.1,73.0,34.1,4599.948,1348.96,Equity,10.0,1.0,134895833.0,Textile,4374.4,42.0,A,Y
879,10.6,10.6,3:45PM,0.6999999999999993,0.2,16.05,10.4,1540017.0,10.4,275.0,10.4,1902.701,1829.52,Equity,10.0,1.0,182952000.0,Textile,526.4,14.1,A,Y
880,7.1,6.9,3:45PM,0.1999999999999993,0.1,2.95,7.0,422847.0,7.0,127.0,7.0,1002.794,1432.56,MutualFund,10.0,1.0,143256343.0,MutualFunds,208.5,7.0,A,Y
881,13.7,13.7,3:45PM,0.5999999999999996,0.1,116.09,13.6,8457083.0,13.6,1264.0,13.6,19686.78,14475.6,Equity,10.0,1.0,1447557344.0,Bank,16116.1,11.3,A,Y
882,4.6,4.6,3:45PM,0.2999999999999998,0.2,6.23,4.4,1367121.0,4.4,344.0,4.4,1558.306,3541.6,Equity,10.0,1.0,354160388.0,Textile,523.9,4.0,Z,Y
883,12.2,12.2,3:45PM,0.6999999999999993,0.1,11.04,12.2,914401.0,12.1,378.0,12.1,2638.93,2180.93,Equity,10.0,1.0,218093423.0,Pharmaceuticals&Chemicals,864.7,15.8,A,Y
884,6.7,6.7,3:45PM,0.09999999999999964,0.0,0.84,6.7,125143.0,6.7,47.0,6.7,1099.224,1640.63,Equity,10.0,1.0,164063330.0,FinancialInstitutions,-1173.8,2.4,Z,Y
885,49.1,49.9,3:45PM,2.8999999999999986,-2.0,2.67,51.2,53218.0,51.1,111.0,51.1,3819.355,747.43,Equity,10.0,1.0,74742751.0,Insurance,0.0,2513.25,A,Y
886,6.8,6.8,3:45PM,0.2999999999999998,-0.1,5.2,7.0,752401.0,6.9,167.0,6.9,1028.634,1490.77,Equity,10.0,1.0,149077364.0,FinancialInstitutions,-1202.8,4.8,B,Y
887,5.7,5.7,3:45PM,0.09999999999999964,-0.1,7.35,5.7,1286000.0,5.8,195.0,5.8,4501.653,7761.0,MutualFund,10.0,1.0,776147028.0,MutualFunds,758.1,5.7,A,Y
888,36.0,36.0,3:45PM,1.0,0.0,5.14,36.8,141818.0,36.0,241.0,36.0,2557.427,710.4,Equity,10.0,1.0,71039643.0,Insurance,128.6,18.5,A,Y
889,16.3,16.3,3:45PM,0.5,0.0,9.08,16.7,552988.0,16.3,319.0,16.3,3565.53,2187.44,Equity,10.0,1.0,218744171.0,Textile,1539.4,18.8,A,Y
890,37.5,37.5,3:45PM,1.1999999999999957,-0.2,0.58,38.4,15427.0,37.7,90.0,37.7,526.817,139.74,Equity,10.0,1.0,13973920.0,Food&Allied,11.5,53.7,B,Y
891,7.1,7.2,3:45PM,0.20000000000000018,-0.1,0.36,7.3,49624.0,7.2,39.0,7.2,853.522,1185.0,Equity,10.0,1.0,118544663.0,FinancialInstitutions,-192.0,5.1,Z,Y
892,14.8,14.8,3:45PM,1.5,0.3,567.28,14.5,38016550.0,14.5,5095.0,14.5,14444.874,9961.98,Equity,10.0,1.0,996198211.0,Bank,7983.5,9.3,A,Y
893,97.0,97.0,3:45PM,9.100000000000009,-3.5,455.84,101.5,4628717.0,100.5,5063.0,100.5,15556.968,1547.96,Equity,10.0,1.0,154795704.0,TanneryIndustries,461.0,74.1,A,Y
894,16.9,16.7,3:45PM,0.9000000000000021,0.8,18.38,16.5,1101033.0,16.1,587.0,16.1,2193.932,1362.69,Equity,10.0,1.0,136269093.0,CeramicsSector,128.8,12.0,B,Y
895,14.3,14.3,3:45PM,0.5,0.2,8.95,14.1,629816.0,14.1,441.0,14.1,1562.834,1108.39,Equity,10.0,1.0,110839284.0,Food&Allied,222.4,16.7,B,Y
896,35.0,35.0,3:45PM,1.1999999999999957,0.1,14.37,35.1,407126.0,34.9,388.0,34.9,3552.944,1018.04,Equity,10.0,1.0,101803548.0,Fuel&Power,144.6,47.1,A,Y
897,237.5,242.4,3:45PM,15.400000000000006,-4.9,21.64,242.4,87821.0,242.4,830.0,242.4,1138.386,46.96,Equity,10.0,1.0,4696312.0,Food&Allied,-46.0,218.4,A,Y
898,162.4,162.4,3:45PM,15.0,-8.9,194.23,172.9,1179074.0,171.3,2263.0,171.3,17682.271,1032.24,Equity,10.0,1.0,103224000.0,ITSector,610.1,122.7,A,Y
899,5.3,5.3,3:45PM,0.3000000000000007,0.1,5.62,5.3,1062165.0,5.2,251.0,5.2,2573.868,4949.75,Equity,10.0,1.0,494974556.0,Textile,702.0,7.3,Z,Y
900,17.1,17.1,3:45PM,0.6000000000000014,0.4,3.76,16.7,220899.0,16.7,147.0,16.7,3604.488,2158.0,Equity,10.0,1.0,215837622.0,Food&Allied,1081.7,20.5,A,Y
901,33.3,32.8,3:45PM,1.5999999999999979,1.3,0.27,31.8,8351.0,32.0,19.0,32.0,2304.0,720.0,Equity,10.0,1.0,72000000.0,Pharmaceuticals&Chemicals,2117.8,42.3,B,Y
902,49.0,49.0,3:45PM,0.8999999999999986,0.2,10.76,49.0,219689.0,48.8,368.0,48.8,1978.926,405.52,Equity,10.0,1.0,40551763.0,Insurance,111.6,30.7,A,Y
903,22.5,22.5,3:45PM,1.8000000000000007,1.8,162.37,20.9,7382393.0,20.7,2342.0,20.7,3554.806,1717.3,Equity,10.0,1.0,171729772.0,Engineering,633.8,17.6,B,Y
904,361.0,361.1,3:45PM,3.5,1.1,16.02,359.0,44458.0,359.9,358.0,359.9,485972.978,13503.0,Equity,10.0,1.0,1350300022.0,Telecommunication,31219.8,328.5,A,Y
905,57.6,57.6,3:45PM,3.0,-7.3,127.67,59.3,2195797.0,59.0,1809.0,64.9,25772.172,3971.06,Equity,10.0,1.0,397105891.0,Engineering,1347.2,59.0,A,Y
906,103.3,103.3,3:45PM,3.4000000000000057,-1.2,2.2,104.5,21279.0,104.5,173.0,104.5,932.986,89.28,Equity,10.0,1.0,8928091.0,Miscellaneous,985.8,125.1,A,Y
907,16.7,16.7,3:45PM,0.1999999999999993,-0.1,4.7,16.8,280772.0,16.8,145.0,16.8,3064.285,1823.98,MutualFund,10.0,1.0,182397902.0,MutualFunds,1084.9,17.0,A,Y
908,7.8,7.8,3:45PM,0.10000000000000053,0.0,4.11,7.9,526967.0,7.8,29.0,7.8,1170.0,1500.0,MutualFund,10.0,1.0,150000000.0,MutualFunds,254.0,7.9,A,Y
909,100.5,99.8,3:45PM,1.7000000000000028,0.8,6.09,100.1,60984.0,99.7,244.0,99.7,9988.763,1001.88,Equity,10.0,1.0,100188194.0,Insurance,5354.2,52.4,A,Y
910,22.8,22.8,3:45PM,0.8000000000000007,-0.4,21.49,23.2,933207.0,23.2,554.0,23.2,3643.991,1570.69,Equity,10.0,1.0,157068585.0,FinancialInstitutions,1556.8,15.1,A,Y
911,50.6,50.6,3:45PM,1.3999999999999986,0.1,4.97,51.6,98003.0,50.5,315.0,50.5,959.5,190.0,Equity,10.0,1.0,19000000.0,Paper&Printing,305.1,80.1,B,Y
912,279.0,279.6,3:45PM,9.800000000000011,-1.2,1.01,286.8,3616.0,280.2,31.0,280.2,15832.306,565.04,Equity,10.0,1.0,56503590.0,Cement,3283.0,170.3,A,Y
913,29.2,29.2,3:45PM,1.9000000000000021,-0.5,42.06,29.9,1407477.0,29.7,768.0,29.7,2704.402,910.57,Equity,10.0,1.0,91057312.0,Textile,1761.6,21.8,A,Y
914,64.7,64.7,3:45PM,6.0,-0.2,5.87,64.8,91178.0,64.9,209.0,64.9,1641.97,253.0,Equity,10.0,1.0,25300000.0,Textile,829.3,78.9,A,Y
915,45.6,45.5,3:45PM,0.3999999999999986,0.6,2.14,45.5,47065.0,45.0,97.0,45.0,2520.0,560.0,Equity,10.0,1.0,56000000.0,Textile,1147.6,46.5,A,Y
916,270.0,268.2,3:45PM,4.100000000000023,-0.5,2.81,268.7,10418.0,270.5,114.0,270.5,8451.401,312.44,Equity,10.0,1.0,31243627.0,Pharmaceuticals&Chemicals,1834.1,273.1,A,Y
917,19.4,19.4,3:45PM,1.6000000000000014,1.0,33.86,18.7,1763073.0,18.4,700.0,18.4,2092.763,1137.37,Equity,10.0,1.0,113737140.0,Pharmaceuticals&Chemicals,380.2,23.4,A,Y
918,118.7,118.7,3:45PM,3.4000000000000057,-2.4,10.53,121.0,87971.0,121.1,396.0,121.1,97584.26,8058.16,Equity,10.0,1.0,805815527.0,FinancialInstitutions,27795.7,155.9,A,Y
919,6.9,6.8,3:45PM,0.20000000000000018,0.0,0.32,6.9,47336.0,6.9,22.0,6.9,690.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,-537.6,6.9,A,Y
920,8.9,9.0,3:45PM,0.1999999999999993,-0.1,0.17,9.1,18550.0,9.0,22.0,9.0,883.359,982.0,MutualFund,10.0,1.0,98151000.0,MutualFunds,-240.8,9.2,A,Y
921,10.6,10.7,3:45PM,0.40000000000000036,-0.4,1.84,11.0,171452.0,11.0,84.0,11.0,550.0,500.0,MutualFund,10.0,1.0,50000000.0,MutualFunds,-306.5,14.1,A,Y
922,7.3,7.3,3:45PM,0.10000000000000053,-0.1,0.27,7.4,36730.0,7.4,14.0,7.4,555.0,750.0,MutualFund,10.0,1.0,75000000.0,MutualFunds,-425.1,7.7,A,Y
923,5.6,5.6,3:45PM,0.20000000000000018,0.0,2.96,5.7,522527.0,5.6,159.0,5.6,3722.333,6647.02,Equity,10.0,1.0,664702300.0,Bank,-18306.3,4.0,Z,Y
924,8.0,8.0,3:45PM,0.09999999999999964,-0.1,0.13,8.1,16645.0,8.1,24.0,8.1,810.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,-381.1,8.5,A,Y
925,62.0,62.0,3:45PM,1.0,0.4,21.13,62.3,340301.0,61.6,622.0,61.6,24387.644,3959.03,Equity,10.0,1.0,395903319.0,FinancialInstitutions,10018.8,54.1,A,Y
926,49.0,49.0,3:45PM,1.2999999999999972,0.8,17.1,48.3,348766.0,48.2,347.0,48.2,12192.21,2529.5,Equity,10.0,1.0,252950412.0,Engineering,6333.4,56.9,A,Y
927,20.2,20.2,3:45PM,0.8000000000000007,-0.1,407.24,20.4,20000584.0,20.3,4311.0,20.3,34527.611,17008.7,Equity,10.0,1.0,1700867561.0,Bank,10815.3,11.4,A,Y
928,6.1,6.1,3:45PM,0.10000000000000053,0.0,1.27,6.1,208639.0,6.1,49.0,6.1,1111.225,1821.67,MutualFund,10.0,1.0,182167965.0,MutualFunds,172.3,6.2,A,Y
929,6.6,6.6,3:45PM,0.20000000000000018,-0.1,0.35,6.7,52497.0,6.7,26.0,6.7,670.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,-426.2,6.7,A,Y
930,6.8,6.8,3:45PM,0.2999999999999998,-0.1,2.47,7.0,357573.0,6.9,176.0,6.9,1530.491,2218.1,Equity,10.0,1.0,221810246.0,FinancialInstitutions,-27423.3,4.3,B,Y
931,23.9,24.3,3:45PM,1.3000000000000007,-0.1,0.11,25.2,4416.0,24.0,15.0,24.0,184.8,77.0,Equity,10.0,1.0,7700000.0,Pharmaceuticals&Chemicals,-32.2,20.8,Z,Y
932,116.7,116.7,3:45PM,2.0,0.8,10.5,117.7,89881.0,115.9,275.0,115.9,5476.698,472.54,Equity,10.0,1.0,47253649.0,Miscellaneous,1630.7,118.4,N,Y
933,28.0,28.0,3:45PM,0.6999999999999993,-0.2,2.28,28.3,81049.0,28.2,140.0,28.2,883.259,313.21,Equity,10.0,1.0,31321226.0,ITSector,21.9,31.3,B,Y
934,19.9,19.9,3:45PM,1.1000000000000014,-0.6,19.4,19.7,981901.0,20.5,573.0,20.5,1864.603,909.56,Equity,10.0,1.0,90956250.0,Fuel&Power,154.3,25.6,A,Y
935,40.3,40.3,3:45PM,1.1000000000000014,-0.6,23.95,40.5,591360.0,40.9,363.0,40.9,15177.644,3710.92,Equity,10.0,1.0,371091547.0,FinancialInstitutions,1949.9,22.8,A,Y
936,31.9,31.9,3:45PM,1.2000000000000028,0.1,14.13,31.8,441993.0,31.8,394.0,31.8,51197.703,16100.0,Equity,10.0,1.0,1609990668.0,Bank,46509.8,28.1,A,Y
937,27.3,27.3,3:45PM,0.8000000000000007,-0.5,50.65,27.8,1848018.0,27.8,589.0,27.8,3901.081,1403.27,Equity,10.0,1.0,140326670.0,FinancialInstitutions,700.0,16.3,A,Y
938,66.6,66.6,3:45PM,1.3999999999999915,1.2,13.92,65.4,209874.0,65.4,352.0,65.4,2692.205,411.65,Equity,10.0,1.0,41165215.0,Insurance,183.2,70.6,A,Y
939,36.0,35.3,3:45PM,2.799999999999997,-0.9,1.05,37.8,29074.0,36.9,70.0,36.9,402.948,109.2,Equity,10.0,1.0,10920003.0,ITSector,28.7,46.7,B,Y
940,33.0,33.0,3:45PM,1.3999999999999986,0.1,1.94,34.0,58997.0,32.9,111.0,32.9,4230.699,1285.93,Equity,10.0,1.0,128592664.0,ITSector,369.9,42.1,A,Y
941,24.6,24.6,3:45PM,0.8999999999999986,0.0,24.81,24.7,997091.0,24.6,406.0,24.6,18430.951,7492.26,Equity,10.0,1.0,749225650.0,Bank,16531.6,18.6,A,Y
942,173.1,173.1,3:45PM,3.0999999999999943,-0.5,1.33,173.6,7651.0,173.6,54.0,173.6,19169.711,1104.25,Equity,10.0,1.0,110424600.0,Fuel&Power,17970.0,166.6,A,Y
943,45.4,45.4,3:45PM,0.8999999999999986,0.6,4.03,45.7,88330.0,44.8,144.0,44.8,1989.031,443.98,Equity,10.0,1.0,44398012.0,Insurance,150.5,30.0,A,Y
944,326.1,326.2,3:45PM,9.699999999999989,-2.4,4.82,335.0,14724.0,328.5,231.0,328.5,7259.85,221.0,Equity,10.0,1.0,22100000.0,Pharmaceuticals&Chemicals,675.9,396.5,A,Y
945,103.6,103.6,3:45PM,15.299999999999997,2.0,0.24,94.6,2359.0,101.6,42.0,101.6,172.72,17.0,Equity,10.0,1.0,1700000.0,Jute,-267.7,160.0,Z,Y
946,41.8,41.8,3:45PM,1.3999999999999986,-0.4,11.69,43.0,278332.0,42.2,320.0,42.2,1893.772,448.76,Equity,10.0,1.0,44876114.0,Insurance,322.8,26.7,A,Y
947,276.4,276.4,3:45PM,20.599999999999966,-3.4,0.64,267.0,2319.0,279.8,35.0,279.8,1371.728,49.03,Equity,10.0,1.0,4902530.0,Engineering,327.4,320.6,B,Y
948,10.0,10.0,3:45PM,0.29999999999999893,0.1,1.69,9.9,167794.0,9.9,83.0,9.9,970.991,980.8,Equity,10.0,1.0,98079878.0,Miscellaneous,250.3,15.2,B,Y
949,69.8,69.8,3:45PM,2.5,2.2,12.78,70.0,183937.0,67.6,230.0,67.6,4811.928,711.82,Equity,10.0,1.0,71182361.0,Engineering,822.7,76.0,A,Y
950,7.0,6.9,3:45PM,0.1999999999999993,0.0,24.63,7.0,3545965.0,7.0,745.0,7.0,7716.221,11023.2,Equity,10.0,1.0,1102317325.0,Pharmaceuticals&Chemicals,-851.9,4.2,B,Y
951,408.2,408.2,3:45PM,12.899999999999977,-7.1,5.55,420.0,13541.0,415.3,344.0,415.3,9219.971,222.01,Equity,10.0,1.0,22200750.0,Pharmaceuticals&Chemicals,792.8,471.1,A,Y
